model,scenario,region,variables,unit,2020,2025,2030,2035,2040,2045,2050
eTIMES-EUNA,trade,IT,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IT,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IT,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IT,Production|Electricity|Renewable|Biogas fuel cell,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IT,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,IT,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,NL,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,PT,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,RO,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Run-of-river hydro,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Photovoltaic residential,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SE,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GB,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Biomass chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,GR,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,SI,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,BE,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Oil,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Biomass st,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Wind turbines|Offshore,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Biomass igcc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal pc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Renewable|Biogas,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Coal chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,CH,Production|Electricity|Conventional|Other,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Photovoltaic,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Oil chp,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Photovoltaic residential,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal igcc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Geothermal,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Sludge,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal pc hard w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Oil w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Waste-to-Energy,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal pc hard,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Nuclear|Pressure water reactor,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Gas w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|Biomass igcc w/ CCS,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Renewable|CSP,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Gas oc,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Conventional|Coal igcc lignite,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eTIMES-EUNA,trade,EE,Production|Electricity|Reservoir,PJ/year,0.0,0.0,0.0,0.0,0.0,0.0,0.0
